Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Holding Cost per Unit,Lead Time (Days),Ordering Cost,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,Predicted_Demand,XGB_Sales_Pred
11/18/2023,3,18,1,1,401,336,64,352.33,79.73,10,3,0,77.45,1,6.76,5,32.98202575,5,18,46,4,312,303.85242
11/18/2023,3,19,1,2,75,74,96,71.12,90.79,0,1,1,86.74,4,6.24,2,62.61845714,5,18,46,4,57,42.422634
11/18/2023,3,20,1,3,147,84,69,91.11,49.47,10,2,0,50.51,2,4.1,5,34.63476238,5,18,46,4,149,149.29208
11/18/2023,4,1,3,1,232,66,147,73.66,58.79,10,4,1,62.6,4,10.43,2,44.98160475,5,18,46,4,70,59.041183
11/18/2023,4,2,3,1,141,16,95,26.87,21.98,0,1,0,25.38,1,12.99,2,36.24074562,5,18,46,4,48,41.25825
11/18/2023,4,3,3,1,224,102,147,110.43,81.08,15,4,0,79.77,3,8.3,2,54.04460047,5,18,46,4,69,60.0905
11/18/2023,4,4,3,2,287,273,43,267.56,68.52,20,4,1,69.24,1,6.82,5,38.49356443,5,18,46,4,274,245.52863
11/18/2023,4,5,3,1,222,196,29,192.07,31.6,15,2,0,32.09,2,11.39,5,42.16968972,5,18,46,4,170,168.43169
11/18/2023,4,6,2,3,471,391,160,384.27,98.57,0,4,0,98.75,1,4.78,5,44.65447373,5,18,46,4,357,344.24298
11/18/2023,4,7,2,4,309,18,177,32.63,93.87,20,1,1,97.46,4,3.12,2,37.98695129,5,18,46,4,35,32.342506
11/18/2023,4,8,2,1,412,407,23,398.98,96.54,10,1,1,92.44,2,3.33,5,53.69658275,5,18,46,4,339,320.4806
11/18/2023,4,9,2,3,396,44,193,48.49,53.24,5,3,1,53.56,1,9.98,2,62.33589392,5,18,46,4,36,31.353046
11/18/2023,4,10,2,1,134,27,162,20.05,46.48,5,3,1,46.25,1,7.55,2,42.18455077,5,18,46,4,29,23.474146
11/18/2023,4,11,2,4,187,71,124,90.37,67.31,10,2,0,72.25,3,9.32,2,31.37554084,5,18,46,4,65,56.435795
11/18/2023,4,12,2,3,298,52,126,58.44,72.4,20,4,1,73.2,4,7.55,2,50.80272085,5,18,46,4,60,53.700153
11/18/2023,4,13,2,2,123,123,92,114.38,50.12,5,4,0,45.41,2,3.06,5,37.39417822,5,18,46,4,163,151.24966
11/18/2023,4,14,1,4,314,158,38,168.6,96.59,0,1,1,92.91,1,3.64,5,53.91599915,5,18,46,4,168,160.4675
11/18/2023,4,15,1,4,91,69,79,64.38,11.71,5,3,0,8.17,2,5.79,2,31.80909156,5,18,46,4,79,70.46936
11/18/2023,4,16,1,4,460,274,40,276.44,56.91,20,2,1,55.93,4,3.95,5,63.14950037,5,18,46,4,245,243.10606
11/18/2023,4,17,1,4,359,140,171,141.02,79.94,0,1,1,82.72,3,2.38,2,35.636969,5,18,46,4,81,73.95713
11/18/2023,4,18,1,2,453,293,151,295.18,62.77,15,4,0,66.47,4,6.31,5,69.47547746,5,18,46,4,277,266.7163
11/18/2023,4,19,1,4,77,32,169,30.17,67.5,0,2,1,66.76,2,6.1,2,58.27429375,5,18,46,4,36,28.485853
11/18/2023,4,20,1,4,448,395,140,388.58,74.5,5,4,0,76.69,4,2.17,5,44.33862914,5,18,46,4,357,349.2306
11/18/2023,5,1,3,1,414,329,193,333.1,78.28,0,2,1,75.08,3,6.27,5,44.98160475,5,18,46,4,322,313.93164
11/18/2023,5,2,3,1,93,12,166,14.99,13.39,15,2,1,10.22,3,5.1,2,36.24074562,5,18,46,4,57,51.22627
11/18/2023,5,3,3,3,455,102,42,120.21,88.12,5,3,1,91.78,4,11.39,5,68.79639409,5,18,46,4,142,133.26997
11/18/2023,5,4,3,2,311,292,167,295.86,82.99,10,1,0,79.78,3,8.45,5,38.49356443,5,18,46,4,295,282.64285
11/18/2023,5,5,3,4,477,44,98,52.81,17.18,0,2,1,14.78,2,6.58,2,47.27780075,5,18,46,4,29,29.755833
11/18/2023,5,6,2,1,220,83,87,90.05,24.49,20,3,1,23.1,2,4.91,5,54.47411579,5,18,46,4,159,144.43753
11/18/2023,5,7,2,1,189,3,76,7.44,92.64,5,3,0,89.15,2,4.03,2,48.24279937,5,18,46,4,40,31.75937
11/18/2023,5,8,2,2,182,52,46,65.87,73.14,10,2,0,69.68,4,6.73,5,31.85801651,5,18,46,4,129,120.32775
11/18/2023,5,9,2,1,242,130,74,135.2,71.81,10,1,1,76.68,1,3.82,5,32.60206372,5,18,46,4,168,165.36618
11/18/2023,5,10,2,3,141,98,87,114.77,52.84,0,3,0,55.99,2,4.08,5,47.60609975,5,18,46,4,140,141.98825
11/18/2023,5,11,2,3,152,3,111,12.11,69.6,10,3,0,67.59,3,7.74,2,66.37281608,5,18,46,4,57,48.437508
11/18/2023,5,12,2,4,460,426,198,423.2,66.85,5,2,1,67.91,4,9.1,5,42.46844304,5,18,46,4,358,354.3576
11/18/2023,5,13,2,2,128,112,110,117.58,69.38,20,4,0,64.94,3,7.92,5,37.39417822,5,18,46,4,169,170.26668
11/18/2023,5,14,1,3,132,93,139,83.38,84.98,0,4,0,89.0,1,5.96,2,66.8749694,5,18,46,4,57,51.418022
11/18/2023,5,15,1,3,173,137,62,147.64,29.51,5,4,0,29.92,2,2.27,5,43.01321323,5,18,46,4,183,183.01503
11/18/2023,5,16,1,1,437,147,39,140.68,20.91,0,4,0,22.87,4,2.64,5,45.54709159,5,18,46,4,183,181.93472
11/18/2023,5,17,1,3,389,193,58,204.14,93.83,15,4,0,95.37,3,5.93,5,62.08787923,5,18,46,4,179,180.34691
11/18/2023,5,18,1,3,54,4,128,12.29,14.02,0,4,1,15.55,3,3.05,2,37.94862726,5,18,46,4,54,51.86102
11/18/2023,5,19,1,3,427,210,80,226.96,95.15,15,1,1,95.43,1,6.63,5,59.16028672,5,18,46,4,179,168.92111
11/18/2023,5,20,1,4,282,199,113,194.94,15.24,10,4,1,14.17,4,4.66,5,44.33862914,5,18,46,4,202,197.69604
11/19/2023,1,1,3,2,342,105,95,101.84,77.17,5,4,1,79.12,4,9.26,5,68.02857226,6,19,46,4,173,170.06311
11/19/2023,1,2,3,3,492,135,109,141.54,11.21,15,4,1,14.45,1,10.53,5,64.64704583,6,19,46,4,173,163.91595
11/19/2023,1,3,3,3,201,135,101,134.56,26.02,20,4,0,23.73,4,10.88,5,68.79639409,6,19,46,4,139,131.31615
11/19/2023,1,4,3,2,352,219,149,210.31,18.08,15,2,1,21.29,3,10.43,5,38.49356443,6,19,46,4,243,245.10655
11/19/2023,1,5,3,4,169,96,34,90.41,49.56,10,4,1,53.35,4,6.93,5,47.27780075,6,19,46,4,129,116.98515
11/19/2023,1,6,2,2,454,103,190,121.53,27.68,10,1,1,25.82,3,3.26,2,35.57975443,6,19,46,4,112,113.23281
11/19/2023,1,7,2,3,433,157,56,170.11,63.31,15,4,0,68.16,4,4.07,5,50.56937754,6,19,46,4,162,159.01898
11/19/2023,1,8,2,1,283,92,183,82.13,86.99,10,4,0,82.61,2,4.2,2,53.69658275,6,19,46,4,75,71.3456
11/19/2023,1,9,2,1,349,255,44,272.45,27.33,10,4,1,30.12,4,4.27,5,32.60206372,6,19,46,4,255,252.4927
11/19/2023,1,10,2,2,486,423,69,436.3,81.84,0,2,1,85.54,3,4.7,5,33.90688456,6,19,46,4,340,338.96973
11/19/2023,1,11,2,1,87,34,136,46.17,70.51,10,3,1,71.38,1,8.09,2,34.88152939,6,19,46,4,47,39.141434
11/19/2023,1,12,2,3,279,60,199,67.64,78.9,20,2,1,82.97,3,3.03,2,50.80272085,6,19,46,4,60,57.564087
11/19/2023,1,13,2,4,309,71,136,77.06,24.79,15,2,1,27.22,3,9.08,2,68.78338511,6,19,46,4,71,69.18136
11/19/2023,1,14,1,3,403,217,178,221.78,35.26,0,3,1,36.08,2,7.49,5,66.8749694,6,19,46,4,215,215.93723
11/19/2023,1,15,1,4,163,76,89,84.05,92.56,5,1,1,92.5,3,5.72,2,31.80909156,6,19,46,4,77,67.28125
11/19/2023,1,16,1,1,150,47,140,64.73,81.02,5,4,0,79.42,1,2.38,2,45.54709159,6,19,46,4,45,40.733295
11/19/2023,1,17,1,4,202,12,180,7.48,54.56,20,1,1,59.37,1,6.64,2,35.636969,6,19,46,4,32,23.44958
11/19/2023,1,18,1,2,442,319,176,318.65,93.81,5,1,1,89.34,3,2.97,5,69.47547746,6,19,46,4,317,306.81146
11/19/2023,1,19,1,4,235,164,42,181.77,45.29,5,1,0,41.01,4,6.17,5,58.27429375,6,19,46,4,162,156.76022
11/19/2023,1,20,1,3,126,96,33,107.46,88.16,10,3,1,91.09,3,2.84,5,34.63476238,6,19,46,4,162,158.13649
11/19/2023,2,1,3,1,185,171,125,161.73,29.37,5,4,1,26.4,1,5.62,5,44.98160475,6,19,46,4,201,191.3132
11/19/2023,2,2,3,4,166,11,38,22.28,28.69,5,2,0,26.82,3,8.92,2,32.32334449,6,19,46,4,48,42.07881
11/19/2023,2,3,3,4,280,74,43,84.76,60.58,0,2,1,63.16,4,5.34,5,30.82337977,6,19,46,4,123,111.96682
11/19/2023,2,4,3,2,131,20,161,24.31,60.03,20,4,0,61.55,3,10.54,2,38.49356443,6,19,46,4,71,68.70417
11/19/2023,2,5,3,3,80,38,184,28.96,52.31,20,3,0,52.1,2,10.06,2,41.64916561,6,19,46,4,33,21.85372
11/19/2023,2,6,2,3,147,96,93,90.23,50.84,5,1,1,52.78,4,4.79,2,44.65447373,6,19,46,4,86,80.668465
11/19/2023,2,7,2,3,142,53,104,71.41,15.41,5,4,0,11.18,4,4.2,2,50.56937754,6,19,46,4,35,27.112398
11/19/2023,2,8,2,3,186,68,51,63.8,81.57,20,1,1,83.36,1,7.97,5,36.82096495,6,19,46,4,150,135.90936
11/19/2023,2,9,2,1,500,431,190,422.88,27.24,5,3,1,29.45,3,3.47,5,32.60206372,6,19,46,4,360,379.34393
11/19/2023,2,10,2,3,55,50,43,60.38,85.84,15,4,0,84.8,3,9.78,5,47.60609975,6,19,46,4,118,112.47459
11/19/2023,2,11,2,1,201,97,185,107.34,61.38,5,3,0,60.38,3,7.93,2,34.88152939,6,19,46,4,90,82.41101
11/19/2023,2,12,2,1,257,215,157,231.45,73.11,20,4,1,77.26,2,8.58,5,40.35119926,6,19,46,4,222,208.3437
11/19/2023,2,13,2,3,89,72,187,81.51,62.46,20,3,0,62.85,4,6.76,2,61.00531293,6,19,46,4,71,67.21856
11/19/2023,2,14,1,3,319,207,110,202.61,71.0,10,2,0,74.13,4,2.81,5,66.8749694,6,19,46,4,180,179.3851
11/19/2023,2,15,1,4,384,106,75,109.63,63.07,20,3,1,61.53,1,4.52,5,31.80909156,6,19,46,4,158,149.52576
11/19/2023,2,16,1,2,141,86,81,97.23,78.34,20,4,0,78.83,2,7.34,5,40.85396127,6,19,46,4,146,137.3641
11/19/2023,2,17,1,1,264,37,50,41.77,22.84,15,2,1,23.54,1,3.7,2,41.23738039,6,19,46,4,32,22.510355
11/19/2023,2,18,1,3,437,158,180,148.01,70.59,20,4,0,69.27,2,7.72,2,37.94862726,6,19,46,4,108,102.8869
11/19/2023,2,19,1,4,153,129,145,128.74,58.06,15,1,1,58.72,2,4.49,2,58.27429375,6,19,46,4,72,66.07368
11/19/2023,2,20,1,3,364,354,98,352.75,89.86,5,3,1,90.12,2,6.71,5,34.63476238,6,19,46,4,328,315.82947
11/19/2023,3,1,3,3,81,15,182,25.15,92.49,20,4,0,94.4,1,12.64,2,53.94633937,6,19,46,4,60,52.436584
11/19/2023,3,2,3,1,191,176,195,169.13,98.35,20,4,0,102.71,1,10.26,2,36.24074562,6,19,46,4,104,104.67583
11/19/2023,3,3,3,2,434,217,131,229.66,17.01,20,3,0,20.6,2,13.52,5,58.32290311,6,19,46,4,209,203.69652
11/19/2023,3,4,3,4,211,173,176,167.19,23.0,20,2,0,23.04,4,10.08,2,37.27299869,6,19,46,4,120,101.451035
11/19/2023,3,5,3,4,333,169,80,173.86,94.66,10,1,0,91.53,3,10.06,5,47.27780075,6,19,46,4,163,162.48947
11/19/2023,3,6,2,4,110,78,38,77.4,56.58,20,2,0,58.14,3,4.55,5,41.68578594,6,19,46,4,176,167.34921
11/19/2023,3,7,2,1,436,286,170,280.39,52.76,0,2,0,56.88,1,7.9,5,48.24279937,6,19,46,4,263,250.7636
11/19/2023,3,8,2,1,77,33,176,36.45,92.01,0,1,0,93.0,3,5.57,2,53.69658275,6,19,46,4,57,49.732243
11/19/2023,3,9,2,3,351,274,117,276.7,85.84,5,2,1,84.07,3,3.27,5,62.33589392,6,19,46,4,263,262.46945
11/19/2023,3,10,2,1,490,29,77,20.27,49.99,20,3,0,45.49,2,3.89,2,42.18455077,6,19,46,4,63,53.05949
11/19/2023,3,11,2,3,100,88,190,80.77,11.58,15,4,0,9.44,3,3.7,2,66.37281608,6,19,46,4,71,69.388985
11/19/2023,3,12,2,3,294,55,57,52.63,17.4,20,3,0,18.68,1,3.94,2,50.80272085,6,19,46,4,81,79.273155
11/19/2023,3,13,2,1,188,169,163,161.09,53.38,5,3,0,56.32,2,9.32,2,51.86841117,6,19,46,4,100,96.41557
11/19/2023,3,14,1,2,189,115,91,121.14,10.01,5,4,1,14.48,4,7.8,5,65.79309402,6,19,46,4,157,168.06738
11/19/2023,3,15,1,3,61,38,150,37.41,53.53,15,4,0,58.23,3,6.75,2,43.01321323,6,19,46,4,50,38.959816
11/19/2023,3,16,1,1,224,31,88,24.07,94.96,15,1,0,91.02,3,7.35,2,45.54709159,6,19,46,4,47,36.669388
11/19/2023,3,17,1,1,406,361,63,357.72,26.66,0,1,0,22.97,1,3.54,5,41.23738039,6,19,46,4,321,317.87674
11/19/2023,3,18,1,1,207,30,161,35.13,52.61,0,1,0,52.64,2,5.0,2,32.98202575,6,19,46,4,68,76.319275
11/19/2023,3,19,1,2,296,251,100,262.27,94.29,5,4,0,97.6,4,5.53,5,62.61845714,6,19,46,4,242,230.40065
11/19/2023,3,20,1,4,401,226,39,221.79,12.98,5,2,1,14.42,2,2.38,5,44.33862914,6,19,46,4,236,219.02016
11/19/2023,4,1,3,2,481,335,112,347.21,57.31,20,1,0,52.59,2,6.41,5,68.02857226,6,19,46,4,313,307.874
11/19/2023,4,2,3,4,203,197,24,190.41,79.36,20,4,1,75.78,1,9.25,5,32.32334449,6,19,46,4,197,201.59358
11/19/2023,4,3,3,4,364,146,47,157.48,78.59,10,4,1,73.98,1,13.31,5,30.82337977,6,19,46,4,162,150.89752
11/19/2023,4,4,3,4,384,353,102,345.27,69.43,5,4,0,71.58,1,11.12,5,37.27299869,6,19,46,4,334,317.9709
11/19/2023,4,5,3,4,288,38,143,36.0,66.11,10,1,0,70.56,1,10.65,2,47.27780075,6,19,46,4,33,21.40946
11/19/2023,4,6,2,1,412,287,29,283.14,15.83,0,3,0,12.01,3,5.82,5,54.47411579,6,19,46,4,298,283.69803
11/19/2023,4,7,2,2,372,212,32,209.49,90.14,5,4,0,89.26,1,9.09,5,61.40703846,6,19,46,4,189,180.95453
11/19/2023,4,8,2,1,356,12,112,22.24,43.3,5,4,0,44.29,3,3.51,2,53.69658275,6,19,46,4,56,45.4272
11/19/2023,4,9,2,2,353,329,161,319.06,43.22,20,2,1,39.68,2,6.71,5,67.95542149,6,19,46,4,328,304.86575
11/19/2023,4,10,2,1,413,150,39,140.24,93.51,15,4,1,89.3,4,4.53,5,42.18455077,6,19,46,4,190,190.12991
11/19/2023,4,11,2,1,92,29,168,37.22,84.29,0,1,0,87.33,4,4.5,2,34.88152939,6,19,46,4,49,47.063316
11/19/2023,4,12,2,4,390,25,115,39.91,82.31,20,2,0,78.7,4,8.94,2,42.46844304,6,19,46,4,57,50.172626
11/19/2023,4,13,2,1,382,245,120,242.79,12.88,10,1,1,11.72,4,4.75,5,51.86841117,6,19,46,4,224,222.53719
11/19/2023,4,14,1,2,105,39,170,36.77,81.08,5,1,1,81.86,3,4.17,2,65.79309402,6,19,46,4,36,25.746351
11/19/2023,4,15,1,4,187,55,63,74.11,59.04,0,1,0,62.87,3,7.1,5,31.80909156,6,19,46,4,127,118.38035
11/19/2023,4,16,1,2,78,18,21,19.12,97.25,10,1,1,98.1,1,6.13,2,40.85396127,6,19,46,4,54,46.221634
11/19/2023,4,17,1,3,450,110,131,115.31,73.51,5,3,0,69.65,1,5.95,2,62.08787923,6,19,46,4,77,71.42636
11/19/2023,4,18,1,1,349,24,62,35.2,24.72,5,1,0,23.99,2,5.95,2,32.98202575,6,19,46,4,67,66.1103
11/19/2023,4,19,1,3,430,177,38,192.31,25.6,5,2,1,20.83,2,4.18,5,59.16028672,6,19,46,4,182,184.16298
11/19/2023,4,20,1,3,92,15,113,19.37,55.54,15,3,0,55.81,1,4.19,2,34.63476238,6,19,46,4,65,71.5395
11/19/2023,5,1,3,3,413,300,143,315.04,63.43,20,3,0,58.67,2,14.06,5,53.94633937,6,19,46,4,281,269.4922
11/19/2023,5,2,3,4,298,88,180,80.52,34.06,10,3,1,35.4,3,11.7,2,32.32334449,6,19,46,4,54,46.849663
11/19/2023,5,3,3,4,72,55,67,67.18,74.96,5,2,1,76.53,3,10.56,5,30.82337977,6,19,46,4,116,112.772446
11/19/2023,5,4,3,3,228,13,126,11.58,32.26,15,4,1,35.8,4,14.39,2,37.33618039,6,19,46,4,54,46.338
11/19/2023,5,5,3,4,385,40,32,59.94,76.61,5,1,0,73.57,3,13.62,5,47.27780075,6,19,46,4,105,108.86635
11/19/2023,5,6,2,1,87,28,82,41.71,43.87,10,4,1,39.52,1,6.72,2,54.47411579,6,19,46,4,49,36.092106
11/19/2023,5,7,2,3,389,110,54,115.68,16.78,20,1,0,15.31,2,9.12,5,50.56937754,6,19,46,4,164,150.58012
11/19/2023,5,8,2,1,168,143,118,144.77,10.52,5,3,1,15.16,1,3.53,5,53.69658275,6,19,46,4,180,168.93875
11/19/2023,5,9,2,2,168,7,76,16.47,58.94,0,4,0,62.54,2,4.86,2,67.95542149,6,19,46,4,63,62.0608
11/19/2023,5,10,2,1,309,253,114,271.33,99.91,20,1,1,102.02,4,8.72,5,42.18455077,6,19,46,4,264,259.98575
11/19/2023,5,11,2,3,76,5,158,8.23,12.61,5,1,1,8.92,2,4.67,2,66.37281608,6,19,46,4,28,28.399033
11/19/2023,5,12,2,3,377,188,58,194.56,59.07,0,2,1,57.1,1,6.35,5,50.80272085,6,19,46,4,191,185.08493
11/19/2023,5,13,2,3,396,102,68,119.63,53.26,5,2,1,51.9,3,7.29,5,61.00531293,6,19,46,4,145,138.3619
11/19/2023,5,14,1,2,373,184,27,197.47,75.05,15,3,0,73.47,2,6.29,5,65.79309402,6,19,46,4,167,159.69069
11/19/2023,5,15,1,2,242,63,103,62.98,81.16,10,2,0,85.3,1,2.88,2,37.8393145,6,19,46,4,37,31.805962
11/19/2023,5,16,1,2,152,117,136,119.27,56.59,10,4,1,52.07,2,2.01,2,40.85396127,6,19,46,4,91,79.74688
11/19/2023,5,17,1,3,320,105,72,104.46,14.88,20,1,1,11.38,4,5.97,5,62.08787923,6,19,46,4,173,161.39174
11/19/2023,5,18,1,2,175,100,154,119.52,46.46,15,4,0,44.7,2,3.84,2,69.47547746,6,19,46,4,97,89.79532
11/19/2023,5,19,1,4,307,67,114,81.39,15.03,0,4,1,11.62,1,6.55,2,58.27429375,6,19,46,4,67,61.55386
11/19/2023,5,20,1,4,315,82,45,82.41,70.62,5,1,0,68.37,1,6.01,5,44.33862914,6,19,46,4,167,149.60764
11/20/2023,1,1,3,2,463,365,175,383.43,34.53,10,2,0,35.39,3,12.88,5,68.02857226,0,20,47,4,323,318.2141
11/20/2023,1,2,3,1,373,349,72,362.7,48.87,20,3,0,53.14,4,12.99,5,36.24074562,0,20,47,4,300,288.57562
11/20/2023,1,3,3,3,288,144,112,139.59,93.56,10,4,1,97.07,1,9.74,5,68.79639409,0,20,47,4,157,155.07393
11/20/2023,1,4,3,2,103,54,86,57.31,78.11,20,2,0,81.34,2,12.96,2,38.49356443,0,20,47,4,67,68.19995
11/20/2023,1,5,3,2,476,82,58,82.35,60.74,10,3,0,61.09,1,5.24,5,50.99025727,0,20,47,4,122,115.244644
11/20/2023,1,6,2,3,402,147,66,146.98,44.46,15,2,0,40.83,4,3.96,5,44.65447373,0,20,47,4,163,149.4959
11/20/2023,1,7,2,2,256,246,166,240.67,60.1,10,2,0,61.72,4,5.31,5,61.40703846,0,20,47,4,238,231.3794
11/20/2023,1,8,2,4,484,144,35,157.59,13.03,15,4,1,9.18,4,4.89,5,54.30179408,0,20,47,4,152,145.8771
11/20/2023,1,9,2,2,288,21,158,17.26,24.04,0,3,1,27.37,4,5.84,2,67.95542149,0,20,47,4,72,64.07194
11/20/2023,1,10,2,2,67,61,64,54.81,34.09,15,1,1,30.17,2,5.53,2,33.90688456,0,20,47,4,70,65.54912
11/20/2023,1,11,2,1,378,331,110,330.24,95.67,10,3,1,98.17,4,5.4,5,34.88152939,0,20,47,4,293,285.25238
11/20/2023,1,12,2,4,303,26,85,21.98,76.57,0,4,0,79.99,4,7.05,2,42.46844304,0,20,47,4,62,60.72029
11/20/2023,1,13,2,1,333,106,166,107.11,95.98,20,2,1,96.92,4,9.19,2,51.86841117,0,20,47,4,68,63.45583
11/20/2023,1,14,1,3,301,257,64,274.29,84.61,0,2,0,88.32,3,3.73,5,66.8749694,0,20,47,4,242,241.68246
11/20/2023,1,15,1,1,94,71,126,88.17,40.04,5,3,1,39.89,4,7.56,2,33.53970008,0,20,47,4,48,39.225372
11/20/2023,1,16,1,4,273,114,123,119.44,31.28,10,2,1,29.88,2,5.35,2,63.14950037,0,20,47,4,68,59.694233
11/20/2023,1,17,1,4,473,387,103,380.74,83.38,15,2,0,87.35,4,3.85,5,35.636969,0,20,47,4,355,360.5634
11/20/2023,1,18,1,2,363,115,135,133.94,97.16,15,3,0,93.31,2,7.54,2,69.47547746,0,20,47,4,89,81.95447
11/20/2023,1,19,1,2,408,235,109,226.38,62.08,5,1,0,61.46,3,6.82,5,62.61845714,0,20,47,4,220,218.86118
11/20/2023,1,20,1,3,172,7,120,14.71,37.62,15,1,1,40.13,4,3.93,2,34.63476238,0,20,47,4,55,50.019234
11/20/2023,2,1,3,1,167,15,147,10.51,74.09,20,2,0,69.29,1,7.44,2,44.98160475,0,20,47,4,60,50.174534
11/20/2023,2,2,3,4,226,91,153,90.48,49.69,15,1,1,45.49,1,5.47,2,32.32334449,0,20,47,4,57,55.946297
11/20/2023,2,3,3,4,239,69,171,77.33,50.08,15,2,0,54.88,1,8.11,2,30.82337977,0,20,47,4,49,41.720284
11/20/2023,2,4,3,4,74,70,120,75.16,63.3,15,3,0,66.77,4,8.3,2,37.27299869,0,20,47,4,70,69.804474
11/20/2023,2,5,3,2,435,128,125,123.53,56.32,5,3,1,51.73,1,10.61,2,50.99025727,0,20,47,4,65,52.65911
11/20/2023,2,6,2,4,298,68,59,59.06,27.09,15,3,0,28.18,3,9.46,5,41.68578594,0,20,47,4,133,132.1462
11/20/2023,2,7,2,4,442,288,40,286.85,36.46,15,4,0,37.45,3,7.0,5,37.98695129,0,20,47,4,270,256.03406
11/20/2023,2,8,2,3,173,25,168,35.91,82.39,5,2,0,87.21,4,6.89,2,36.82096495,0,20,47,4,27,19.464533
11/20/2023,2,9,2,1,340,246,131,257.02,48.41,15,3,0,49.58,3,5.51,5,32.60206372,0,20,47,4,258,254.3966
11/20/2023,2,10,2,4,321,70,112,74.56,60.74,5,1,0,62.34,4,4.69,2,57.36932106,0,20,47,4,82,83.01739
11/20/2023,2,11,2,3,66,25,190,27.73,46.76,10,3,0,51.49,2,7.94,2,66.37281608,0,20,47,4,37,25.956682
11/20/2023,2,12,2,3,84,21,173,27.77,18.74,0,4,0,15.03,4,7.26,2,50.80272085,0,20,47,4,38,34.451927
11/20/2023,2,13,2,2,472,466,22,461.6,91.39,15,2,1,91.05,1,7.99,5,37.39417822,0,20,47,4,349,360.59232
11/20/2023,2,14,1,3,393,158,111,167.53,41.52,0,4,0,37.28,3,4.47,5,66.8749694,0,20,47,4,169,165.66309
11/20/2023,2,15,1,3,302,147,126,163.72,39.96,20,1,1,41.79,1,7.17,5,43.01321323,0,20,47,4,153,147.1313
11/20/2023,2,16,1,1,317,154,99,150.49,51.35,5,2,0,47.06,3,4.83,5,45.54709159,0,20,47,4,152,139.43765
11/20/2023,2,17,1,4,394,75,42,93.84,67.65,0,4,0,71.42,3,3.51,5,35.636969,0,20,47,4,159,149.58658
11/20/2023,2,18,1,3,298,215,53,212.32,61.76,15,2,1,62.98,3,4.82,5,37.94862726,0,20,47,4,194,194.12933
11/20/2023,2,19,1,2,103,63,187,59.24,61.33,20,2,0,56.81,1,4.9,2,62.61845714,0,20,47,4,44,43.913273
11/20/2023,2,20,1,1,426,331,26,334.83,16.02,20,4,0,18.7,3,4.85,5,60.85081387,0,20,47,4,309,293.7846
11/20/2023,3,1,3,1,189,92,125,82.61,10.54,0,4,1,14.19,4,5.56,2,44.98160475,0,20,47,4,96,104.1243
11/20/2023,3,2,3,2,455,132,41,139.77,98.34,20,2,1,93.59,2,10.11,5,36.23978081,0,20,47,4,172,154.9993
11/20/2023,3,3,3,1,492,286,188,302.53,74.31,20,1,1,74.23,1,9.53,5,54.04460047,0,20,47,4,270,264.1356
11/20/2023,3,4,3,3,189,107,177,126.86,55.88,20,3,1,58.43,2,8.47,2,37.33618039,0,20,47,4,91,82.14753
11/20/2023,3,5,3,3,162,53,74,65.65,30.56,20,1,1,28.46,1,10.81,2,41.64916561,0,20,47,4,36,26.8618
11/20/2023,3,6,2,1,147,23,49,30.42,11.18,20,3,1,8.9,1,3.86,2,54.47411579,0,20,47,4,46,46.234642
11/20/2023,3,7,2,3,352,154,86,162.66,40.19,15,4,0,44.45,4,4.92,5,50.56937754,0,20,47,4,179,168.12964
11/20/2023,3,8,2,2,62,42,197,43.83,61.66,5,1,0,59.8,1,7.83,2,31.85801651,0,20,47,4,29,21.332678
11/20/2023,3,9,2,3,375,78,46,69.65,34.99,0,4,1,36.21,3,5.06,5,62.33589392,0,20,47,4,175,175.30748
11/20/2023,3,10,2,4,431,317,118,322.13,22.18,10,1,0,18.62,2,9.81,5,57.36932106,0,20,47,4,301,303.0567
11/20/2023,3,11,2,3,71,15,82,34.69,57.55,5,2,0,60.08,3,4.48,2,66.37281608,0,20,47,4,49,37.12449
11/20/2023,3,12,2,1,322,197,128,211.77,92.93,15,1,1,93.77,2,4.28,5,40.35119926,0,20,47,4,185,191.63701
11/20/2023,3,13,2,3,359,136,98,136.99,20.56,5,3,0,21.77,4,8.28,5,61.00531293,0,20,47,4,175,168.16138
11/20/2023,3,14,1,4,173,163,185,157.44,31.0,5,4,1,27.19,3,6.41,2,53.91599915,0,20,47,4,93,85.58894
11/20/2023,3,15,1,1,113,77,181,96.39,88.26,15,2,0,92.16,4,3.25,2,33.53970008,0,20,47,4,50,47.21778
11/20/2023,3,16,1,1,148,130,45,131.57,66.27,20,4,0,66.82,3,5.25,5,45.54709159,0,20,47,4,143,128.10721
11/20/2023,3,17,1,4,395,211,174,218.2,82.44,0,4,0,82.17,2,3.79,5,35.636969,0,20,47,4,217,216.57704
11/20/2023,3,18,1,4,287,81,44,92.84,32.2,20,4,1,31.51,2,5.95,5,60.88979077,0,20,47,4,129,113.66633
11/20/2023,3,19,1,4,462,425,139,415.82,15.0,15,3,0,15.84,3,2.95,5,58.27429375,0,20,47,4,357,343.41284
11/20/2023,3,20,1,4,202,32,71,28.3,51.36,20,2,0,54.91,4,4.0,2,44.33862914,0,20,47,4,52,43.471363
