Customer ID,Age,Gender,Location,Region,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3345,62,Female,Washington,West,XL,Autumn,4.3,No,Free Shipping,No,No,20,Cash,Annually
3346,28,Female,Florida,South,M,Summer,4,No,2-Day Shipping,No,No,3,Venmo,Bi-Weekly
3347,30,Female,Oklahoma,South,M,Summer,3.4,No,Express,No,No,30,Venmo,Quarterly
3348,22,Female,Iowa,west,XL,Summer,4.4,No,Standard,No,No,28,PayPal,Bi-Weekly
3349,28,Female,New Hampshire,North,L,Winter,2.8,No,Standard,No,No,15,Cash,Every 3 Months
3350,35,Female,Georgia,South,M,Autumn,2.8,No,Store Pickup,No,No,29,PayPal,Quarterly
3351,45,Female,Mississippi,South,S,Autumn,4.9,No,2-Day Shipping,No,No,15,Cash,Bi-Weekly
3352,43,Female,New Hampshire,North,L,Spring,4.2,No,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly
3353,55,Female,Washington,West,M,Summer,2.9,No,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly
3354,31,Female,Ohio,East,L,Autumn,4.6,No,Free Shipping,No,No,19,Credit Card,Every 3 Months
3355,42,Female,Maryland,East,M,Autumn,2.8,No,Next Day Air,No,No,15,PayPal,Weekly
3356,40,Female,Delaware,East,M,Spring,2.6,No,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly
3357,39,Female,Tennessee,South,M,Summer,3.5,No,Store Pickup,No,No,13,PayPal,Bi-Weekly
3358,41,Female,Arkansas,South,M,Winter,3.5,No,Free Shipping,No,No,37,Credit Card,Monthly
3359,56,Female,Tennessee,South,M,Autumn,3.4,No,2-Day Shipping,No,No,26,Cash,Annually
3360,43,Female,New Hampshire,North,L,Autumn,3.9,No,Next Day Air,No,No,29,Debit Card,Monthly
3361,22,Female,Minnesota,North,M,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
3362,47,Female,Florida,South,M,Spring,4.1,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly
3363,50,Female,Tennessee,South,M,Summer,3,No,Next Day Air,No,No,48,Venmo,Fortnightly
3364,58,Female,California,West,M,Winter,3,No,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly
3365,50,Female,Oregon,West,M,Autumn,3.2,No,Standard,No,No,7,Credit Card,Monthly
3366,43,Female,Tennessee,South,L,Autumn,3.9,No,Express,No,No,45,Credit Card,Every 3 Months
3367,38,Female,North Carolina,South,M,Spring,3.6,No,2-Day Shipping,No,No,47,Debit Card,Quarterly
3368,44,Female,Tennessee,South,M,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly
3369,30,Female,Nebraska,North,M,Spring,4.8,No,Express,No,No,29,Bank Transfer,Every 3 Months
3370,47,Female,Maine,North,M,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly
3371,30,Female,Illinois,North,M,Summer,2.8,No,Store Pickup,No,No,46,Cash,Fortnightly
3372,49,Female,Colorado,West,S,Winter,4,No,Next Day Air,No,No,28,PayPal,Annually
3373,56,Female,Pennsylvania,East,M,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months
3374,70,Female,Minnesota,North,M,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months
3375,22,Female,Nevada,West,S,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually
3376,51,Female,Connecticut,East,XL,Autumn,4.9,No,Express,No,No,8,Credit Card,Annually
3377,22,Female,Ohio,East,M,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly
3378,37,Female,Kentucky,South,M,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly
3379,49,Female,Minnesota,North,L,Autumn,4.5,No,Next Day Air,No,No,6,Cash,Quarterly
3380,61,Female,Tennessee,South,L,Summer,5,No,Store Pickup,No,No,40,Cash,Weekly
3381,41,Female,North Dakota,North,L,Summer,3.8,No,Standard,No,No,6,PayPal,Every 3 Months
3382,57,Female,Minnesota,North,L,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly
3383,34,Female,Nebraska,North,M,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly
3384,27,Female,Delaware,East,M,Autumn,2.6,No,Next Day Air,No,No,39,Venmo,Bi-Weekly
3385,39,Female,Minnesota,North,L,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly
3386,62,Female,Rhode Island,East,M,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months
3387,34,Female,Michigan,North,M,Autumn,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly
3388,53,Female,New Jersey,East,S,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly
3389,35,Female,South Dakota,North,M,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly
3390,38,Female,North Carolina,South,L,Autumn,3.8,No,Free Shipping,No,No,39,Venmo,Annually
3391,32,Female,Oregon,West,S,Summer,3,No,Next Day Air,No,No,38,PayPal,Annually
3392,47,Female,Montana,West,M,Autumn,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months
3393,53,Female,New Jersey,East,XL,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Bi-Weekly
3394,60,Female,Arizona,West,M,Autumn,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly
3395,31,Female,Vermont,North,S,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually
3396,44,Female,Colorado,West,M,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months
3397,29,Female,Tennessee,South,XL,Winter,5,No,Next Day Air,No,No,5,PayPal,Quarterly
3398,19,Female,New Jersey,East,L,Summer,2.7,No,Standard,No,No,13,Bank Transfer,Bi-Weekly
3399,54,Female,Montana,West,L,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly
3400,40,Female,Montana,West,XL,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually
3401,39,Female,Nevada,West,M,Autumn,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly
3402,44,Female,Nevada,West,L,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly
3403,22,Female,Louisiana,South,M,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months
3404,30,Female,Illinois,North,M,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly
3405,69,Female,South Carolina,South,L,Autumn,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually
3406,28,Female,Washington,West,M,Summer,4.2,No,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly
3407,57,Female,Nebraska,North,M,Spring,4,No,Store Pickup,No,No,24,Venmo,Quarterly
3408,46,Female,Alabama,South,S,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly
3409,48,Female,Montana,West,L,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually
3410,24,Female,Minnesota,North,M,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months
3411,50,Female,Ohio,East,L,Summer,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly
3412,29,Female,New York,East,L,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly
3413,61,Female,Indiana,North,M,Autumn,3.8,No,Store Pickup,No,No,31,Venmo,Quarterly
3414,34,Female,Delaware,East,XL,Winter,2.5,No,Express,No,No,16,PayPal,Bi-Weekly
3415,27,Female,Connecticut,East,M,Spring,4.9,No,Next Day Air,No,No,3,Bank Transfer,Quarterly
3416,38,Female,New York,East,M,Autumn,3,No,2-Day Shipping,No,No,15,Bank Transfer,Annually
3417,25,Female,Alabama,South,M,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3418,54,Female,Massachusetts,East,M,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly
3419,53,Female,South Carolina,South,M,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually
3420,23,Female,West Virginia,South,L,Winter,3.1,No,Store Pickup,No,No,5,Venmo,Bi-Weekly
3421,19,Female,Kentucky,South,M,Winter,3.4,No,Express,No,No,35,PayPal,Bi-Weekly
3422,57,Female,New Jersey,East,M,Summer,2.9,No,Free Shipping,No,No,27,PayPal,Weekly
3423,19,Female,New York,East,L,Winter,3.2,No,Next Day Air,No,No,9,Venmo,Monthly
3424,33,Female,Massachusetts,East,M,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly
3425,33,Female,Florida,South,L,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly
3426,38,Female,Michigan,North,M,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly
3427,47,Female,Oregon,West,XL,Autumn,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually
3428,39,Female,Michigan,North,XL,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually
3429,32,Female,Washington,West,M,Autumn,2.5,No,Next Day Air,No,No,20,Venmo,Monthly
3430,27,Female,Alaska,West,S,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly
3431,67,Female,Montana,West,M,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months
3432,46,Female,New Mexico,West,S,Summer,4.2,No,Express,No,No,20,Venmo,Annually
3433,36,Female,Connecticut,East,M,Summer,4.8,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months
3434,62,Female,Alaska,West,M,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually
3435,31,Female,Ohio,East,S,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly
3436,68,Female,Montana,West,M,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly
3437,57,Female,Nebraska,North,L,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly
3438,22,Female,Oklahoma,South,S,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually
3439,26,Female,Kentucky,South,M,Autumn,3,No,Store Pickup,No,No,33,Credit Card,Monthly
3440,43,Female,Idaho,West,M,Summer,4.5,No,Express,No,No,25,Venmo,Quarterly
3441,45,Female,Maryland,East,L,Autumn,4.3,No,2-Day Shipping,No,No,2,PayPal,Weekly
3442,64,Female,Tennessee,South,XL,Autumn,4.1,No,Standard,No,No,15,Credit Card,Annually
3443,28,Female,Michigan,North,M,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly
3444,47,Female,Tennessee,South,L,Summer,5,No,Free Shipping,No,No,28,Cash,Bi-Weekly
3445,53,Female,Rhode Island,East,S,Summer,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
3446,42,Female,Florida,South,M,Autumn,4.9,No,Standard,No,No,3,Debit Card,Annually
3447,51,Female,Louisiana,South,S,Spring,5,No,2-Day Shipping,No,No,20,Cash,Weekly
3448,62,Female,Arkansas,South,M,Autumn,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly
3449,18,Female,Kentucky,South,S,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly
3450,48,Female,Kansas,West,M,Spring,4.5,No,Standard,No,No,35,Cash,Monthly
3451,20,Female,Vermont,North,M,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly
3452,32,Female,Nevada,West,XL,Autumn,3,No,Free Shipping,No,No,13,Credit Card,Annually
3453,26,Female,Oklahoma,South,M,Spring,3.7,No,Next Day Air,No,No,3,Venmo,Fortnightly
3454,31,Female,Alabama,South,L,Winter,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly
3455,55,Female,Louisiana,South,S,Autumn,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly
3456,49,Female,Ohio,East,M,Autumn,4.7,No,Standard,No,No,13,Venmo,Annually
3457,42,Female,Texas,South,M,Autumn,4.6,No,Express,No,No,21,Venmo,Monthly
3458,64,Female,Maryland,East,M,Summer,3,No,Express,No,No,29,Cash,Fortnightly
3459,68,Female,West Virginia,South,L,Spring,3.4,No,Standard,No,No,24,Venmo,Quarterly
3460,68,Female,Ohio,East,L,Autumn,3.8,No,Express,No,No,21,PayPal,Annually
3461,41,Female,Indiana,North,M,Spring,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly
3462,51,Female,Wyoming,West,S,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly
3463,44,Female,Michigan,North,L,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months
3464,27,Female,Maine,North,M,Autumn,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly
3465,36,Female,Utah,West,S,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually
3466,19,Female,Iowa,west,M,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly
3467,49,Female,Maryland,East,S,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually
3468,18,Female,Texas,South,M,Autumn,5,No,Next Day Air,No,No,5,Credit Card,Annually
3469,36,Female,Ohio,East,S,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly
3470,36,Female,North Dakota,North,L,Autumn,3.3,No,Store Pickup,No,No,12,Cash,Annually
3471,19,Female,West Virginia,South,S,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly
3472,43,Female,North Carolina,South,S,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly
3473,31,Female,Georgia,South,S,Summer,4,No,Free Shipping,No,No,15,Debit Card,Weekly
3474,63,Female,Kansas,West,M,Spring,2.5,No,Express,No,No,11,Cash,Weekly
3475,41,Female,Maine,North,M,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly
3476,48,Female,South Carolina,South,M,Spring,4.4,No,Express,No,No,9,Cash,Quarterly
3477,68,Female,South Carolina,South,XL,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly
3478,53,Female,Kentucky,South,S,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly
3479,36,Female,Arizona,West,M,Autumn,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly
3480,46,Female,New York,East,S,Summer,4.9,No,Standard,No,No,41,Cash,Monthly
3481,21,Female,New Hampshire,North,L,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Monthly
3482,52,Female,Ohio,East,S,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly
3483,66,Female,Hawaii,West,M,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly
3484,19,Female,Texas,South,L,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months
3485,44,Female,Illinois,North,L,Autumn,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly
3486,50,Female,Massachusetts,East,XL,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly
3487,51,Female,North Carolina,South,L,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly
3488,25,Female,West Virginia,South,L,Autumn,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually
3489,62,Female,Delaware,East,XL,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly
3490,48,Female,Idaho,West,L,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months
3491,62,Female,Oregon,West,M,Spring,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly
3492,22,Female,Maine,North,M,Winter,4.3,No,Express,No,No,15,Cash,Monthly
3493,48,Female,South Dakota,North,M,Autumn,4.6,No,Standard,No,No,48,Bank Transfer,Annually
3494,48,Female,New Mexico,West,XL,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly
3495,62,Female,Washington,West,M,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly
3496,24,Female,Georgia,South,XL,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly
3497,39,Female,Idaho,West,M,Summer,4,No,Free Shipping,No,No,22,PayPal,Monthly
3498,35,Female,Colorado,West,M,Spring,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months
3499,47,Female,Kentucky,South,M,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly
3500,22,Female,New Jersey,East,L,Autumn,3,No,Next Day Air,No,No,13,PayPal,Every 3 Months
3501,38,Female,Oregon,West,S,Autumn,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly
3502,53,Female,Nebraska,North,M,Autumn,4.8,No,Standard,No,No,43,Bank Transfer,Weekly
3503,31,Female,Massachusetts,East,M,Autumn,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly
3504,31,Female,Nebraska,North,M,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly
3505,65,Female,Hawaii,West,S,Autumn,4,No,Next Day Air,No,No,50,Venmo,Monthly
3506,48,Female,Indiana,North,L,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months
3507,18,Female,Illinois,North,L,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly
3508,46,Female,Colorado,West,S,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months
3509,52,Female,Pennsylvania,East,M,Autumn,4.7,No,Standard,No,No,49,Bank Transfer,Weekly
3510,50,Female,Ohio,East,L,Winter,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly
3511,49,Female,Pennsylvania,East,S,Autumn,4.9,No,2-Day Shipping,No,No,14,Venmo,Monthly
3512,69,Female,Mississippi,South,M,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3513,36,Female,Kentucky,South,M,Autumn,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly
3514,30,Female,Alaska,West,XL,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly
3515,25,Female,Georgia,South,XL,Winter,4.7,No,Express,No,No,32,Cash,Monthly
3516,19,Female,South Dakota,North,XL,Winter,4,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly
3517,34,Female,South Carolina,South,S,Summer,4,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
3518,29,Female,Tennessee,South,M,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months
3519,50,Female,Colorado,West,M,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly
3520,31,Female,Wisconsin,North,M,Winter,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly
3521,41,Female,Georgia,South,S,Spring,3.1,No,Express,No,No,33,Bank Transfer,Monthly
3522,52,Female,Maryland,East,M,Winter,3.7,No,Store Pickup,No,No,35,Venmo,Weekly
3523,27,Female,New Jersey,East,M,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly
3524,49,Female,Nevada,West,M,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly
3525,69,Female,Michigan,North,L,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly
3526,45,Female,Wyoming,West,L,Winter,3.5,No,Standard,No,No,47,Bank Transfer,Annually
3527,20,Female,Massachusetts,East,M,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months
3528,25,Female,Washington,West,S,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly
3529,38,Female,Maine,North,L,Summer,4.5,No,Free Shipping,No,No,33,PayPal,Annually
3530,55,Female,Montana,West,S,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly
3531,62,Female,Oklahoma,South,L,Spring,3.4,No,Express,No,No,37,PayPal,Weekly
3532,54,Female,North Dakota,North,XL,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
3533,61,Female,Connecticut,East,L,Autumn,4.6,No,Standard,No,No,12,Credit Card,Annually
3534,50,Female,Texas,South,L,Autumn,4.7,No,Standard,No,No,30,Venmo,Fortnightly
3535,65,Female,Delaware,East,M,Autumn,3.2,No,Express,No,No,7,Cash,Weekly
3536,68,Female,Mississippi,South,M,Summer,5,No,Express,No,No,20,Debit Card,Monthly
3537,55,Female,Minnesota,North,L,Spring,4.5,No,Express,No,No,10,Venmo,Monthly
3538,57,Female,Georgia,South,M,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months
3539,56,Female,Iowa,west,S,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Monthly
3540,29,Female,New York,East,S,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly
3541,24,Female,Nevada,West,M,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly
3542,59,Female,Virginia,South,M,Winter,4,No,Next Day Air,No,No,22,PayPal,Annually
3543,62,Female,Idaho,West,S,Spring,4.2,No,Express,No,No,5,Venmo,Weekly
3544,58,Female,Colorado,West,M,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months
3545,64,Female,Wisconsin,North,XL,Autumn,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months
3546,48,Female,Connecticut,East,M,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually
3547,60,Female,Kansas,West,M,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly
3548,52,Female,Pennsylvania,East,L,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually
3549,63,Female,Utah,West,M,Autumn,3,No,Standard,No,No,47,Debit Card,Fortnightly
3550,44,Female,Oregon,West,M,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
3551,63,Female,West Virginia,South,S,Winter,4.8,No,Standard,No,No,32,Cash,Weekly
3552,66,Female,Montana,West,L,Spring,2.6,No,Store Pickup,No,No,20,Venmo,Weekly
3553,22,Female,Kentucky,South,M,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly
3554,62,Female,Minnesota,North,M,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly
3555,39,Female,Louisiana,South,M,Spring,5,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3556,25,Female,Delaware,East,L,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly
3557,70,Female,Arizona,West,M,Autumn,4.2,No,Express,No,No,43,Cash,Bi-Weekly
3558,52,Female,Nevada,West,M,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
3559,68,Female,Alaska,West,L,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly
3560,18,Female,Utah,West,M,Autumn,3,No,Next Day Air,No,No,13,Venmo,Every 3 Months
3561,18,Female,Kansas,West,XL,Autumn,3.5,No,Express,No,No,5,Credit Card,Annually
3562,63,Female,North Carolina,South,L,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly
3563,47,Female,Maryland,East,M,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly
3564,43,Female,Maine,North,M,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months
3565,60,Female,Illinois,North,S,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually
3566,49,Female,Pennsylvania,East,S,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly
3567,28,Female,Alaska,West,S,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly
3568,32,Female,New Mexico,West,S,Summer,4,No,Next Day Air,No,No,26,Credit Card,Monthly
3569,29,Female,Arkansas,South,M,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly
3570,35,Female,Alaska,West,M,Autumn,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly
3571,23,Female,Louisiana,South,XL,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually
3572,70,Female,North Dakota,North,M,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months
3573,23,Female,Rhode Island,East,M,Spring,5,No,Standard,No,No,25,Credit Card,Monthly
3574,43,Female,Connecticut,East,L,Autumn,4.9,No,Free Shipping,No,No,27,PayPal,Monthly
3575,29,Female,New York,East,M,Autumn,4.9,No,Express,No,No,39,Bank Transfer,Quarterly
3576,61,Female,Kentucky,South,M,Autumn,3.7,No,Express,No,No,49,Venmo,Bi-Weekly
3577,29,Female,Maine,North,L,Spring,3,No,Express,No,No,12,Venmo,Bi-Weekly
3578,66,Female,Missouri,South,S,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly
3579,46,Female,Georgia,South,L,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly
3580,34,Female,Arizona,West,L,Autumn,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months
3581,51,Female,New Hampshire,North,M,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly
3582,26,Female,Georgia,South,M,Autumn,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly
3583,23,Female,California,West,S,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
3584,52,Female,Arizona,West,L,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
3585,39,Female,Florida,South,L,Autumn,4.8,No,Express,No,No,48,Debit Card,Monthly
3586,39,Female,New York,East,XL,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly
3587,33,Female,Idaho,West,M,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
3588,33,Female,Virginia,South,S,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually
3589,23,Female,Michigan,North,M,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually
3590,31,Female,New Hampshire,North,M,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months
3591,27,Female,South Dakota,North,M,Autumn,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months
3592,48,Female,South Dakota,North,M,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly
3593,61,Female,New Jersey,East,L,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly
3594,63,Female,Wyoming,West,M,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly
3595,19,Female,Alabama,South,L,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly
3596,21,Female,South Dakota,North,M,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually
3597,28,Female,South Carolina,South,M,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly
3598,29,Female,New Mexico,West,M,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly
3599,23,Female,Connecticut,East,XL,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
3600,37,Female,Kansas,West,S,Spring,4.6,No,Express,No,No,4,Cash,Weekly
