Sales ID,Date,Store ID,Product ID,Product_Name,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Customer ID
49455,5/10/2023,3,15,Belt,Accessories,North,216,75.08,20,Sunny,0,78.71,Winter,1528
49456,5/10/2023,3,16,Gloves,Accessories,West,203,97.3,5,Sunny,1,98.33,Winter,702
49457,5/10/2023,3,17,Fragrances,Accessories,West,46,38.71,5,Cloudy,0,41.48,Autumn,3823
49458,5/10/2023,3,18,Wristwear,Accessories,North,412,67.21,20,Rainy,0,67.77,Winter,922
49459,5/10/2023,3,19,Sunglasses,Accessories,West,316,79.06,20,Snowy,0,76.86,Winter,1572
49460,5/10/2023,3,20,Hat,Accessories,South,114,21.29,15,Snowy,1,22.13,Autumn,3792
49461,5/10/2023,4,1,Coat,Outerwear,South,67,51.29,20,Sunny,0,48.83,Autumn,1374
49462,5/10/2023,4,2,Hoodie,Outerwear,West,63,82.63,0,Rainy,0,78.82,Spring,3102
49463,5/10/2023,4,3,Jacket,Outerwear,South,71,27.56,10,Sunny,0,29.02,Summer,1636
49464,5/10/2023,4,4,Overcoat,Outerwear,South,145,80.43,20,Sunny,1,76.19,Autumn,1751
49465,5/10/2023,4,5,Blazer,Outerwear,North,248,56.27,5,Rainy,0,60.57,Summer,2053
49466,5/10/2023,4,6,Blouse,Clothing,West,102,19.46,20,Snowy,0,21.23,Spring,699
49467,5/10/2023,4,7,Shirt,Clothing,West,129,30.87,10,Sunny,0,25.92,Winter,3753
49468,5/10/2023,4,8,Jeans,Clothing,East,112,76.1,0,Snowy,1,80.46,Spring,1022
49469,5/10/2023,4,9,Trousers,Clothing,East,142,34.69,15,Snowy,0,31.07,Summer,754
49470,5/10/2023,4,10,T-shirt,Clothing,East,425,36.88,15,Cloudy,0,40.87,Spring,891
49471,5/10/2023,4,11,Shorts,Clothing,East,23,23.57,10,Snowy,1,27.47,Autumn,243
49472,5/10/2023,4,12,Skirt,Clothing,North,39,99.32,10,Cloudy,0,94.91,Spring,310
49473,5/10/2023,4,13,Saree,Clothing,South,136,22.97,15,Snowy,0,26.94,Autumn,11
49474,5/10/2023,4,14,Bag,Accessories,South,173,20.5,0,Snowy,0,22.45,Winter,906
49475,5/10/2023,4,15,Belt,Accessories,South,332,67.49,0,Rainy,0,67.97,Summer,2704
49476,5/10/2023,4,16,Gloves,Accessories,North,445,38.57,0,Rainy,1,35.12,Spring,1197
49477,5/10/2023,4,17,Fragrances,Accessories,West,8,18.09,20,Sunny,1,17.08,Spring,1495
49478,5/10/2023,4,18,Wristwear,Accessories,North,393,30.43,15,Snowy,0,30.75,Winter,3247
49479,5/10/2023,4,19,Sunglasses,Accessories,North,172,36.57,15,Rainy,1,33.6,Spring,2353
49480,5/10/2023,4,20,Hat,Accessories,South,52,64.49,20,Snowy,1,66.05,Spring,791
49481,5/10/2023,5,1,Coat,Outerwear,South,15,42.53,15,Cloudy,1,45.01,Autumn,3149
49482,5/10/2023,5,2,Hoodie,Outerwear,North,11,42.17,5,Snowy,1,40.76,Summer,980
49483,5/10/2023,5,3,Jacket,Outerwear,North,401,27.17,10,Cloudy,1,26.75,Winter,395
49484,5/10/2023,5,4,Overcoat,Outerwear,South,52,78.31,15,Rainy,1,82.75,Autumn,1347
49485,5/10/2023,5,5,Blazer,Outerwear,West,200,36.41,10,Snowy,0,35.12,Summer,1963
49486,5/10/2023,5,6,Blouse,Clothing,North,40,31,0,Rainy,1,28.38,Winter,1513
49487,5/10/2023,5,7,Shirt,Clothing,West,14,96.72,5,Sunny,1,101.14,Summer,2231
49488,5/10/2023,5,8,Jeans,Clothing,West,67,39.49,0,Sunny,1,42.06,Autumn,3004
49489,5/10/2023,5,9,Trousers,Clothing,East,91,29.45,5,Cloudy,0,34.37,Autumn,182
49490,5/10/2023,5,10,T-shirt,Clothing,East,21,25.05,5,Snowy,1,20.23,Spring,483
49491,5/10/2023,5,11,Shorts,Clothing,South,164,67.84,20,Rainy,0,63.34,Autumn,3796
49492,5/10/2023,5,12,Skirt,Clothing,East,25,80.53,10,Rainy,0,76.51,Autumn,596
49493,5/10/2023,5,13,Saree,Clothing,East,50,72.93,15,Snowy,0,71.34,Summer,1056
49494,5/10/2023,5,14,Bag,Accessories,West,221,89.25,10,Cloudy,1,90.79,Spring,1177
49495,5/10/2023,5,15,Belt,Accessories,North,323,15.26,0,Rainy,1,16.89,Summer,1829
49496,5/10/2023,5,16,Gloves,Accessories,South,65,58.18,0,Rainy,1,61.86,Summer,345
49497,5/10/2023,5,17,Fragrances,Accessories,North,19,73.41,15,Snowy,1,69.23,Summer,2851
49498,5/10/2023,5,18,Wristwear,Accessories,North,375,71.56,20,Cloudy,0,75.69,Spring,2955
49499,5/10/2023,5,19,Sunglasses,Accessories,North,108,43.28,15,Sunny,0,41.43,Summer,1528
49500,5/10/2023,5,20,Hat,Accessories,South,430,21.74,10,Snowy,0,25.79,Autumn,351
49501,5/11/2023,1,1,Coat,Outerwear,West,31,11.45,15,Sunny,1,14.62,Autumn,2843
49502,5/11/2023,1,2,Hoodie,Outerwear,South,77,44.4,20,Sunny,0,40.09,Summer,563
49503,5/11/2023,1,3,Jacket,Outerwear,North,60,47.14,0,Sunny,0,50.32,Autumn,627
49504,5/11/2023,1,4,Overcoat,Outerwear,South,7,64.65,0,Rainy,1,63.81,Spring,3644
49505,5/11/2023,1,5,Blazer,Outerwear,West,69,21.23,5,Cloudy,1,17.76,Winter,644
49506,5/11/2023,1,6,Blouse,Clothing,East,3,38.26,0,Cloudy,1,41.9,Autumn,3682
49507,5/11/2023,1,7,Shirt,Clothing,East,11,52.76,0,Sunny,1,51.9,Spring,2904
49508,5/11/2023,1,8,Jeans,Clothing,North,191,73.1,0,Rainy,0,77.25,Autumn,194
49509,5/11/2023,1,9,Trousers,Clothing,North,103,12.71,0,Snowy,1,14.35,Winter,1260
49510,5/11/2023,1,10,T-shirt,Clothing,East,45,75.14,15,Cloudy,0,76.84,Spring,2772
49511,5/11/2023,1,11,Shorts,Clothing,West,54,73.01,0,Sunny,1,71.2,Summer,3074
49512,5/11/2023,1,12,Skirt,Clothing,East,153,84.55,20,Sunny,1,81.64,Summer,3486
49513,5/11/2023,1,13,Saree,Clothing,South,52,33.01,10,Cloudy,1,29.77,Spring,398
49514,5/11/2023,1,14,Bag,Accessories,South,29,84.73,0,Cloudy,1,86.02,Spring,651
49515,5/11/2023,1,15,Belt,Accessories,North,124,84.75,0,Cloudy,1,80.96,Winter,3024
49516,5/11/2023,1,16,Gloves,Accessories,East,54,19.07,0,Sunny,1,15.54,Winter,852
49517,5/11/2023,1,17,Fragrances,Accessories,West,329,30.61,5,Cloudy,0,32.99,Summer,2454
49518,5/11/2023,1,18,Wristwear,Accessories,West,69,11.07,20,Snowy,0,10.51,Summer,3143
49519,5/11/2023,1,19,Sunglasses,Accessories,South,418,25.74,5,Cloudy,0,27.47,Winter,388
49520,5/11/2023,1,20,Hat,Accessories,West,159,92.28,20,Sunny,0,88.66,Autumn,3841
49521,5/11/2023,2,1,Coat,Outerwear,West,143,42.12,15,Sunny,0,47.07,Spring,301
49522,5/11/2023,2,2,Hoodie,Outerwear,South,77,33.25,20,Cloudy,0,32.05,Winter,3318
49523,5/11/2023,2,3,Jacket,Outerwear,North,100,21.28,10,Snowy,1,19.78,Spring,2213
49524,5/11/2023,2,4,Overcoat,Outerwear,West,461,99.63,20,Snowy,0,103.17,Winter,582
49525,5/11/2023,2,5,Blazer,Outerwear,South,58,44.55,5,Snowy,0,43.6,Winter,791
49526,5/11/2023,2,6,Blouse,Clothing,South,44,71.81,10,Rainy,0,68.71,Summer,3303
49527,5/11/2023,2,7,Shirt,Clothing,South,223,10.01,0,Sunny,0,11.81,Spring,921
49528,5/11/2023,2,8,Jeans,Clothing,North,246,66.95,20,Sunny,1,66.31,Winter,2600
49529,5/11/2023,2,9,Trousers,Clothing,North,195,55.28,0,Snowy,1,59.22,Summer,2614
49530,5/11/2023,2,10,T-shirt,Clothing,North,238,52.64,15,Snowy,0,55.77,Spring,3614
49531,5/11/2023,2,11,Shorts,Clothing,North,26,35.76,10,Cloudy,1,37.62,Summer,747
49532,5/11/2023,2,12,Skirt,Clothing,North,319,70.53,10,Rainy,1,71.93,Autumn,3306
49533,5/11/2023,2,13,Saree,Clothing,South,277,78.71,0,Snowy,0,75.41,Spring,2695
49534,5/11/2023,2,14,Bag,Accessories,West,38,39.74,10,Cloudy,0,41.65,Summer,2557
49535,5/11/2023,2,15,Belt,Accessories,South,6,10.13,0,Sunny,1,9.13,Summer,1320
49536,5/11/2023,2,16,Gloves,Accessories,East,44,28.29,15,Cloudy,0,31.12,Winter,239
49537,5/11/2023,2,17,Fragrances,Accessories,South,90,14.69,20,Sunny,1,14.13,Spring,1041
49538,5/11/2023,2,18,Wristwear,Accessories,South,167,43.54,15,Sunny,1,42.08,Spring,3010
49539,5/11/2023,2,19,Sunglasses,Accessories,West,283,68.32,0,Cloudy,0,68.28,Summer,3283
49540,5/11/2023,2,20,Hat,Accessories,South,94,81.25,0,Sunny,0,82.38,Autumn,461
49541,5/11/2023,3,1,Coat,Outerwear,East,145,55.89,0,Snowy,1,57,Summer,3310
49542,5/11/2023,3,2,Hoodie,Outerwear,South,478,28.07,5,Cloudy,0,27.19,Autumn,3477
49543,5/11/2023,3,3,Jacket,Outerwear,North,279,46.21,20,Snowy,0,43.9,Autumn,1409
49544,5/11/2023,3,4,Overcoat,Outerwear,North,359,15.49,5,Snowy,0,13.52,Winter,2993
49545,5/11/2023,3,5,Blazer,Outerwear,West,289,62,20,Rainy,1,62.48,Autumn,1222
49546,5/11/2023,3,6,Blouse,Clothing,East,160,95.89,5,Cloudy,1,98.72,Autumn,1278
49547,5/11/2023,3,7,Shirt,Clothing,South,76,56.75,10,Cloudy,0,53.39,Winter,164
49548,5/11/2023,3,8,Jeans,Clothing,North,14,14.42,5,Rainy,0,19.38,Winter,2485
49549,5/11/2023,3,9,Trousers,Clothing,South,172,56.86,15,Snowy,1,61.29,Autumn,2793
49550,5/11/2023,3,10,T-shirt,Clothing,North,172,37.67,20,Rainy,0,36.21,Autumn,1265
49551,5/11/2023,3,11,Shorts,Clothing,West,80,29.26,15,Cloudy,1,30.21,Summer,439
49552,5/11/2023,3,12,Skirt,Clothing,East,214,92.18,15,Rainy,0,93.33,Spring,407
49553,5/11/2023,3,13,Saree,Clothing,West,84,79.8,5,Snowy,0,76.82,Winter,2214
49554,5/11/2023,3,14,Bag,Accessories,West,197,91.94,15,Sunny,0,96.48,Spring,1310
49555,5/11/2023,3,15,Belt,Accessories,South,153,34.12,0,Snowy,1,32.21,Winter,660
49556,5/11/2023,3,16,Gloves,Accessories,West,230,60.61,20,Snowy,0,64.98,Autumn,1705
49557,5/11/2023,3,17,Fragrances,Accessories,West,153,31.15,15,Rainy,1,33.52,Summer,3584
49558,5/11/2023,3,18,Wristwear,Accessories,West,144,69.57,5,Cloudy,0,69.45,Autumn,3244
49559,5/11/2023,3,19,Sunglasses,Accessories,West,267,84.52,0,Rainy,1,87.14,Spring,371
49560,5/11/2023,3,20,Hat,Accessories,West,47,49.9,5,Sunny,0,52.76,Autumn,1848
49561,5/11/2023,4,1,Coat,Outerwear,West,409,51.42,0,Cloudy,1,53.43,Winter,33
49562,5/11/2023,4,2,Hoodie,Outerwear,West,90,63.52,20,Snowy,1,59.94,Spring,1296
49563,5/11/2023,4,3,Jacket,Outerwear,West,143,79.14,5,Cloudy,1,80.44,Autumn,3491
49564,5/11/2023,4,4,Overcoat,Outerwear,East,247,32.48,20,Cloudy,1,30.73,Autumn,2562
49565,5/11/2023,4,5,Blazer,Outerwear,North,434,90.72,20,Sunny,1,93.27,Winter,3306
49566,5/11/2023,4,6,Blouse,Clothing,West,54,25.99,20,Sunny,0,26.97,Autumn,3399
49567,5/11/2023,4,7,Shirt,Clothing,North,30,96.16,15,Cloudy,0,94.54,Summer,2004
49568,5/11/2023,4,8,Jeans,Clothing,North,465,17.7,10,Sunny,0,16.95,Spring,2236
49569,5/11/2023,4,9,Trousers,Clothing,South,128,34.49,10,Cloudy,0,31.59,Winter,2475
49570,5/11/2023,4,10,T-shirt,Clothing,West,134,44.89,5,Sunny,1,41.6,Winter,3052
49571,5/11/2023,4,11,Shorts,Clothing,North,298,23.71,20,Cloudy,1,23.39,Winter,1859
49572,5/11/2023,4,12,Skirt,Clothing,West,145,79.34,5,Cloudy,1,79.41,Winter,2054
49573,5/11/2023,4,13,Saree,Clothing,West,99,91,5,Cloudy,1,91.69,Winter,1560
49574,5/11/2023,4,14,Bag,Accessories,West,3,56.43,0,Snowy,1,56.7,Winter,2868
49575,5/11/2023,4,15,Belt,Accessories,East,482,25.2,0,Cloudy,0,28.04,Summer,3575
49576,5/11/2023,4,16,Gloves,Accessories,South,303,29.21,10,Cloudy,0,25.54,Spring,955
49577,5/11/2023,4,17,Fragrances,Accessories,South,11,99.72,15,Sunny,0,98.18,Summer,3488
49578,5/11/2023,4,18,Wristwear,Accessories,West,149,70.03,15,Sunny,0,67.67,Autumn,2636
49579,5/11/2023,4,19,Sunglasses,Accessories,East,314,43.57,5,Sunny,0,47.59,Winter,3075
49580,5/11/2023,4,20,Hat,Accessories,East,123,52.33,15,Sunny,0,56.6,Spring,3171
49581,5/11/2023,5,1,Coat,Outerwear,West,51,59.53,15,Rainy,0,61.84,Winter,3865
49582,5/11/2023,5,2,Hoodie,Outerwear,West,189,20.02,5,Cloudy,0,16.47,Spring,3501
49583,5/11/2023,5,3,Jacket,Outerwear,East,180,89.29,10,Snowy,1,84.33,Spring,3233
49584,5/11/2023,5,4,Overcoat,Outerwear,East,65,57.92,0,Snowy,0,54.86,Autumn,2116
49585,5/11/2023,5,5,Blazer,Outerwear,North,74,31.15,10,Rainy,1,31.33,Winter,1764
49586,5/11/2023,5,6,Blouse,Clothing,South,149,82.02,15,Snowy,1,77.06,Autumn,2070
49587,5/11/2023,5,7,Shirt,Clothing,South,366,14.73,15,Snowy,1,19.36,Autumn,3302
49588,5/11/2023,5,8,Jeans,Clothing,East,106,99.46,0,Cloudy,1,97.92,Spring,2823
49589,5/11/2023,5,9,Trousers,Clothing,East,121,45.73,10,Snowy,0,49.64,Autumn,3511
49590,5/11/2023,5,10,T-shirt,Clothing,North,30,79.72,10,Sunny,1,76.66,Autumn,2536
49591,5/11/2023,5,11,Shorts,Clothing,North,132,15.85,5,Snowy,1,16.02,Winter,212
49592,5/11/2023,5,12,Skirt,Clothing,West,324,82.82,10,Snowy,1,78.88,Winter,163
49593,5/11/2023,5,13,Saree,Clothing,West,272,40.77,0,Rainy,1,43.57,Autumn,3636
49594,5/11/2023,5,14,Bag,Accessories,West,186,30.52,5,Rainy,1,30.95,Autumn,3283
49595,5/11/2023,5,15,Belt,Accessories,East,71,70.16,20,Snowy,0,65.83,Winter,216
49596,5/11/2023,5,16,Gloves,Accessories,South,66,37.36,20,Snowy,1,36.31,Spring,1320
49597,5/11/2023,5,17,Fragrances,Accessories,South,275,69.78,5,Sunny,0,65.43,Winter,908
49598,5/11/2023,5,18,Wristwear,Accessories,South,54,32.81,5,Rainy,0,28.05,Spring,3295
49599,5/11/2023,5,19,Sunglasses,Accessories,South,35,72,0,Cloudy,0,71.49,Spring,84
49600,5/11/2023,5,20,Hat,Accessories,West,117,43.81,0,Rainy,0,46.39,Spring,1529
49601,5/12/2023,1,1,Coat,Outerwear,East,121,12.64,10,Cloudy,0,10.81,Summer,1616
49602,5/12/2023,1,2,Hoodie,Outerwear,South,28,33.7,20,Snowy,1,32.37,Autumn,2567
49603,5/12/2023,1,3,Jacket,Outerwear,West,9,12.37,20,Cloudy,0,10.38,Spring,960
49604,5/12/2023,1,4,Overcoat,Outerwear,South,292,45.47,20,Sunny,1,45.16,Autumn,3420
49605,5/12/2023,1,5,Blazer,Outerwear,West,55,67.45,15,Rainy,1,63.15,Autumn,615
49606,5/12/2023,1,6,Blouse,Clothing,South,37,89.68,0,Snowy,0,90.34,Autumn,484
49607,5/12/2023,1,7,Shirt,Clothing,North,116,99.76,0,Rainy,1,103.36,Autumn,2207
49608,5/12/2023,1,8,Jeans,Clothing,South,39,84.08,10,Rainy,1,85.27,Winter,2729
49609,5/12/2023,1,9,Trousers,Clothing,West,7,25.88,15,Rainy,1,21.93,Spring,3406
49610,5/12/2023,1,10,T-shirt,Clothing,East,113,72.46,15,Rainy,1,75.22,Spring,2842
49611,5/12/2023,1,11,Shorts,Clothing,North,33,91.94,5,Cloudy,1,91.65,Spring,712
49612,5/12/2023,1,12,Skirt,Clothing,North,162,64.93,15,Sunny,0,63.35,Winter,370
49613,5/12/2023,1,13,Saree,Clothing,West,56,17.82,0,Cloudy,1,17.27,Spring,3826
49614,5/12/2023,1,14,Bag,Accessories,West,81,39.55,10,Sunny,0,38.3,Autumn,1704
49615,5/12/2023,1,15,Belt,Accessories,North,372,72.59,0,Cloudy,0,71.21,Spring,1026
49616,5/12/2023,1,16,Gloves,Accessories,West,73,69.14,0,Snowy,1,70.47,Autumn,855
49617,5/12/2023,1,17,Fragrances,Accessories,South,237,65.8,20,Sunny,1,67.44,Summer,2327
49618,5/12/2023,1,18,Wristwear,Accessories,East,58,18.38,10,Rainy,1,14.97,Summer,2588
49619,5/12/2023,1,19,Sunglasses,Accessories,South,197,29.65,15,Snowy,0,29.36,Autumn,421
49620,5/12/2023,1,20,Hat,Accessories,East,207,53.62,20,Sunny,1,51.16,Spring,995
49621,5/12/2023,2,1,Coat,Outerwear,South,238,79.11,0,Snowy,1,83.18,Summer,1735
49622,5/12/2023,2,2,Hoodie,Outerwear,West,48,62.64,15,Cloudy,1,62.86,Summer,446
49623,5/12/2023,2,3,Jacket,Outerwear,West,148,86.28,0,Rainy,0,87.66,Autumn,2208
49624,5/12/2023,2,4,Overcoat,Outerwear,West,23,56.04,0,Cloudy,0,51.14,Winter,2188
49625,5/12/2023,2,5,Blazer,Outerwear,South,1,78.78,10,Sunny,0,74.85,Summer,1190
49626,5/12/2023,2,6,Blouse,Clothing,West,212,27.9,15,Cloudy,1,25.86,Summer,1250
49627,5/12/2023,2,7,Shirt,Clothing,South,103,87.03,0,Snowy,0,88.4,Summer,1205
49628,5/12/2023,2,8,Jeans,Clothing,West,129,86.78,0,Cloudy,0,89.03,Spring,1773
49629,5/12/2023,2,9,Trousers,Clothing,East,226,95.36,10,Cloudy,1,92.51,Spring,3674
49630,5/12/2023,2,10,T-shirt,Clothing,North,23,19.76,15,Rainy,1,23.03,Autumn,2015
49631,5/12/2023,2,11,Shorts,Clothing,North,171,52.74,10,Cloudy,0,55.83,Autumn,627
49632,5/12/2023,2,12,Skirt,Clothing,North,8,91.1,0,Snowy,0,91.78,Spring,2134
49633,5/12/2023,2,13,Saree,Clothing,South,173,90.73,20,Snowy,0,89.85,Winter,1311
49634,5/12/2023,2,14,Bag,Accessories,West,88,83.01,0,Rainy,0,82.01,Autumn,2484
49635,5/12/2023,2,15,Belt,Accessories,East,170,15.74,15,Snowy,0,19.6,Winter,997
49636,5/12/2023,2,16,Gloves,Accessories,West,46,88.71,20,Snowy,1,84.14,Winter,1401
49637,5/12/2023,2,17,Fragrances,Accessories,West,120,67.99,5,Snowy,0,70.18,Winter,976
49638,5/12/2023,2,18,Wristwear,Accessories,North,401,35.91,20,Snowy,0,36.09,Summer,1825
49639,5/12/2023,2,19,Sunglasses,Accessories,South,161,18.79,10,Sunny,0,21.67,Winter,3260
49640,5/12/2023,2,20,Hat,Accessories,East,362,79.69,10,Cloudy,1,77.85,Summer,3615
49641,5/12/2023,3,1,Coat,Outerwear,West,23,44.83,10,Rainy,1,40.02,Autumn,2347
49642,5/12/2023,3,2,Hoodie,Outerwear,South,272,59.24,10,Snowy,1,61.58,Winter,406
49643,5/12/2023,3,3,Jacket,Outerwear,East,118,73.05,20,Snowy,1,69.63,Autumn,798
49644,5/12/2023,3,4,Overcoat,Outerwear,South,172,52.39,10,Snowy,0,57.37,Autumn,278
49645,5/12/2023,3,5,Blazer,Outerwear,South,0,37.68,15,Snowy,1,40.5,Summer,708
49646,5/12/2023,3,6,Blouse,Clothing,West,164,44.53,10,Rainy,0,44.89,Spring,762
49647,5/12/2023,3,7,Shirt,Clothing,South,90,68.28,0,Snowy,0,65.86,Summer,595
49648,5/12/2023,3,8,Jeans,Clothing,South,266,63.09,15,Rainy,1,67.54,Summer,1155
49649,5/12/2023,3,9,Trousers,Clothing,North,36,13.08,5,Snowy,0,14.27,Autumn,1186
49650,5/12/2023,3,10,T-shirt,Clothing,South,54,55.1,20,Snowy,0,55.91,Summer,2223
49651,5/12/2023,3,11,Shorts,Clothing,North,138,77.76,10,Cloudy,0,73.68,Spring,1220
49652,5/12/2023,3,12,Skirt,Clothing,South,126,11.6,15,Rainy,1,7.32,Winter,2074
49653,5/12/2023,3,13,Saree,Clothing,West,145,98.15,10,Cloudy,0,94.24,Winter,3616
49654,5/12/2023,3,14,Bag,Accessories,East,55,55.55,20,Snowy,0,58.63,Spring,1425
49655,5/12/2023,3,15,Belt,Accessories,North,51,35.02,15,Snowy,1,35.95,Winter,663
49656,5/12/2023,3,16,Gloves,Accessories,South,262,22.54,0,Sunny,0,23.21,Winter,3517
49657,5/12/2023,3,17,Fragrances,Accessories,South,8,87.94,5,Snowy,0,90.05,Spring,3844
49658,5/12/2023,3,18,Wristwear,Accessories,West,121,43.6,20,Cloudy,1,47.47,Winter,2102
49659,5/12/2023,3,19,Sunglasses,Accessories,South,84,26.21,0,Sunny,1,25.29,Winter,534
49660,5/12/2023,3,20,Hat,Accessories,North,88,43.67,20,Snowy,1,46.3,Winter,1466
49661,5/12/2023,4,1,Coat,Outerwear,West,66,55.8,0,Sunny,1,53.17,Summer,2103
49662,5/12/2023,4,2,Hoodie,Outerwear,East,259,49.5,5,Sunny,0,53.94,Summer,3651
49663,5/12/2023,4,3,Jacket,Outerwear,South,58,55.17,15,Sunny,0,57.95,Summer,376
49664,5/12/2023,4,4,Overcoat,Outerwear,South,22,10.18,10,Sunny,0,9.57,Spring,911
49665,5/12/2023,4,5,Blazer,Outerwear,West,299,26.57,15,Sunny,0,24.74,Winter,1773
49666,5/12/2023,4,6,Blouse,Clothing,West,87,34.92,5,Snowy,1,38.44,Spring,2201
49667,5/12/2023,4,7,Shirt,Clothing,East,94,49.31,10,Sunny,1,52.77,Spring,768
49668,5/12/2023,4,8,Jeans,Clothing,West,1,91.28,15,Rainy,0,94.29,Autumn,2299
49669,5/12/2023,4,9,Trousers,Clothing,North,47,49.82,0,Snowy,1,53.79,Winter,1416
49670,5/12/2023,4,10,T-shirt,Clothing,East,270,67.2,15,Sunny,1,71.18,Summer,1784
49671,5/12/2023,4,11,Shorts,Clothing,West,5,27.37,10,Sunny,0,26.62,Spring,2606
49672,5/12/2023,4,12,Skirt,Clothing,West,330,28.74,0,Cloudy,1,28.51,Autumn,2103
49673,5/12/2023,4,13,Saree,Clothing,North,54,68.85,20,Rainy,1,72.53,Winter,1348
49674,5/12/2023,4,14,Bag,Accessories,South,204,39.53,15,Rainy,0,42.75,Summer,2114
49675,5/12/2023,4,15,Belt,Accessories,South,62,46.36,5,Rainy,1,47.72,Winter,464
49676,5/12/2023,4,16,Gloves,Accessories,East,38,40.47,0,Rainy,0,42.32,Spring,3556
49677,5/12/2023,4,17,Fragrances,Accessories,West,330,17.51,15,Snowy,1,19.13,Spring,2331
49678,5/12/2023,4,18,Wristwear,Accessories,East,156,40.18,10,Sunny,1,38.04,Winter,3195
49679,5/12/2023,4,19,Sunglasses,Accessories,East,226,62.48,0,Rainy,0,58.06,Winter,759
49680,5/12/2023,4,20,Hat,Accessories,East,158,98.02,0,Cloudy,1,96.29,Spring,997
49681,5/12/2023,5,1,Coat,Outerwear,South,106,75.73,15,Snowy,0,79.99,Summer,3154
49682,5/12/2023,5,2,Hoodie,Outerwear,North,124,25.51,20,Rainy,0,29.38,Summer,2057
49683,5/12/2023,5,3,Jacket,Outerwear,East,0,66.33,10,Sunny,0,66.03,Summer,621
49684,5/12/2023,5,4,Overcoat,Outerwear,South,219,96.08,10,Cloudy,1,94.06,Autumn,1751
49685,5/12/2023,5,5,Blazer,Outerwear,East,79,12.44,15,Cloudy,0,14.29,Summer,999
49686,5/12/2023,5,6,Blouse,Clothing,North,193,73.67,15,Snowy,0,74.68,Summer,2839
49687,5/12/2023,5,7,Shirt,Clothing,South,156,29.21,10,Sunny,0,24.83,Spring,2611
49688,5/12/2023,5,8,Jeans,Clothing,East,426,30.71,15,Snowy,0,28.89,Winter,1182
49689,5/12/2023,5,9,Trousers,Clothing,East,156,91.47,5,Snowy,0,94.73,Summer,2878
49690,5/12/2023,5,10,T-shirt,Clothing,South,51,14.55,0,Rainy,1,10.99,Winter,2365
49691,5/12/2023,5,11,Shorts,Clothing,South,424,56.06,15,Sunny,0,55.89,Summer,1985
49692,5/12/2023,5,12,Skirt,Clothing,West,52,38.88,10,Rainy,1,36.93,Summer,1885
49693,5/12/2023,5,13,Saree,Clothing,South,23,89.92,5,Rainy,0,84.99,Summer,765
49694,5/12/2023,5,14,Bag,Accessories,West,187,66.32,5,Cloudy,1,65.42,Autumn,2277
49695,5/12/2023,5,15,Belt,Accessories,East,25,51.72,15,Rainy,1,53.49,Summer,3622
49696,5/12/2023,5,16,Gloves,Accessories,South,272,65.36,15,Sunny,0,70.02,Winter,131
49697,5/12/2023,5,17,Fragrances,Accessories,South,158,28.34,15,Cloudy,0,27.55,Autumn,1469
49698,5/12/2023,5,18,Wristwear,Accessories,West,362,57.47,0,Cloudy,0,59.08,Autumn,872
49699,5/12/2023,5,19,Sunglasses,Accessories,East,167,16.42,20,Sunny,1,19.62,Summer,716
49700,5/12/2023,5,20,Hat,Accessories,East,25,37.01,15,Snowy,0,32.09,Autumn,2381
49701,5/13/2023,1,1,Coat,Outerwear,South,267,26.12,15,Sunny,0,23.03,Winter,26
49702,5/13/2023,1,2,Hoodie,Outerwear,South,198,27.36,10,Snowy,0,30.72,Autumn,3058
49703,5/13/2023,1,3,Jacket,Outerwear,South,368,23.44,15,Rainy,1,24.37,Summer,2252
49704,5/13/2023,1,4,Overcoat,Outerwear,North,72,99.53,15,Sunny,1,95.47,Winter,2213
49705,5/13/2023,1,5,Blazer,Outerwear,South,285,50.11,5,Snowy,0,53,Winter,1746
49706,5/13/2023,1,6,Blouse,Clothing,South,154,25.59,20,Sunny,1,28.93,Winter,2314
49707,5/13/2023,1,7,Shirt,Clothing,North,319,38.54,15,Sunny,1,38.82,Spring,1403
49708,5/13/2023,1,8,Jeans,Clothing,North,253,42.73,15,Snowy,1,41.25,Autumn,3327
49709,5/13/2023,1,9,Trousers,Clothing,East,84,27.72,15,Sunny,1,25.39,Winter,1200
49710,5/13/2023,1,10,T-shirt,Clothing,North,334,30.41,10,Cloudy,1,32.67,Spring,3339
49711,5/13/2023,1,11,Shorts,Clothing,South,87,10.09,15,Rainy,1,7.58,Summer,2929
49712,5/13/2023,1,12,Skirt,Clothing,North,136,17.38,5,Snowy,1,16.15,Autumn,1499
49713,5/13/2023,1,13,Saree,Clothing,West,178,88.69,20,Rainy,0,85.94,Winter,970
49714,5/13/2023,1,14,Bag,Accessories,East,87,50.65,0,Cloudy,1,54.76,Winter,796
49715,5/13/2023,1,15,Belt,Accessories,East,122,80.87,0,Cloudy,0,85.14,Spring,710
49716,5/13/2023,1,16,Gloves,Accessories,South,70,49.48,10,Rainy,1,45.08,Winter,750
49717,5/13/2023,1,17,Fragrances,Accessories,South,61,54.05,10,Rainy,0,50.85,Winter,3350
49718,5/13/2023,1,18,Wristwear,Accessories,South,92,32.11,15,Snowy,1,33.02,Spring,1433
49719,5/13/2023,1,19,Sunglasses,Accessories,West,81,76.56,10,Cloudy,0,75.09,Spring,206
